iteration,logloss,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
99,0.15764295606042067,2022-05-14 05:55:40.079166,2022-05-14 05:59:53.493381,0 days 00:04:13.414215,0.5146067841877316,0.47544294342259097,0.9448176696118509,0.04533136598905613,10.0,7.0,400.0,5.655940458608425e-05,0.02224136899754143,0.9333405253603705,COMPLETE
77,0.15764560036447345,2022-05-14 04:22:59.618450,2022-05-14 04:27:14.741260,0 days 00:04:15.122810,0.7275925274328087,0.5524941367035511,0.20034594489525753,0.0284975636412643,10.0,9.0,480.0,0.0038661382100541744,0.000285802248022111,0.8492312746176751,COMPLETE
64,0.157724196837305,2022-05-14 03:28:47.276130,2022-05-14 03:32:58.719487,0 days 00:04:11.443357,0.6705060284274484,0.842520895914575,1.8821571921882896e-06,0.07388042177534951,10.0,4.0,490.0,0.23156526039333195,0.034486770984220316,0.5155458870449753,COMPLETE
41,0.15772744541809888,2022-05-14 01:38:30.422823,2022-05-14 01:42:22.171431,0 days 00:03:51.748608,0.8522093339362217,0.9616579864055022,3.913511734051777e-08,0.06201569883525958,9.0,4.0,360.0,0.2837883286992546,0.04374852600485898,0.4397597543502483,COMPLETE
63,0.1577979245191406,2022-05-14 03:24:35.639490,2022-05-14 03:28:47.275982,0 days 00:04:11.636492,0.8468566709000233,0.8931643922926974,3.1099650248733705e-07,0.07400727807436965,10.0,5.0,440.0,0.6136313812456019,0.17424990665372458,0.5120147669438314,COMPLETE
46,0.15788430075501636,2022-05-14 01:58:03.714655,2022-05-14 02:01:54.925305,0 days 00:03:51.210650,0.8180421855895889,0.9180555432963349,3.049437927803866e-06,0.0424572685808253,8.0,7.0,500.0,0.11759474652170544,0.00037211142035043567,0.4944945364011839,COMPLETE
51,0.1579033269049941,2022-05-14 02:17:46.989309,2022-05-14 02:21:37.962997,0 days 00:03:50.973688,0.8716921792507983,0.8471261570505518,4.460806656073601e-07,0.049222577895425716,8.0,7.0,470.0,0.017055514488386003,0.009130265088901567,0.5346627276678767,COMPLETE
42,0.1579074188665934,2022-05-14 01:42:22.171565,2022-05-14 01:46:15.049941,0 days 00:03:52.878376,0.8901112194198343,0.9469302005421213,3.898049969906835e-08,0.06469324976430843,9.0,4.0,360.0,0.2895294454763275,0.06674823206940439,0.43250152443223144,COMPLETE
84,0.1581573483712335,2022-05-14 04:53:05.256012,2022-05-14 04:57:23.223352,0 days 00:04:17.967340,0.6823017140661322,0.5669606711762386,0.43881144860871046,0.02533706233467128,10.0,9.0,500.0,0.0157994773284091,0.0056684461708096014,0.726421368454123,COMPLETE
72,0.1582705380913253,2022-05-14 04:01:46.671531,2022-05-14 04:06:04.406241,0 days 00:04:17.734710,0.663701336609244,0.6641127585379886,0.02722688047005845,0.023943619445943656,10.0,6.0,490.0,0.032792053633874246,0.01842625334324055,0.7117204460439427,COMPLETE
38,0.1582804922454213,2022-05-14 01:26:50.712919,2022-05-14 01:30:43.395584,0 days 00:03:52.682665,0.7183714488820855,0.8719890669602711,1.465973554603496e-07,0.08695084552343767,10.0,4.0,300.0,0.8075783242108668,0.3106966369892698,0.40004632492231473,COMPLETE
40,0.15836124126516146,2022-05-14 01:34:40.187793,2022-05-14 01:38:30.422700,0 days 00:03:50.234907,0.9097061568452189,0.9546308419449755,3.856220201410631e-08,0.07127650248424622,9.0,3.0,300.0,0.33664456618098376,0.1686011781089118,0.4294125761614107,COMPLETE
54,0.1584582110182232,2022-05-14 02:29:26.431999,2022-05-14 02:33:21.420172,0 days 00:03:54.988173,0.9703790609186824,0.9099191088569828,1.1358095057697918e-08,0.033466364339119294,9.0,5.0,450.0,0.39158508110582263,0.0026763831705116322,0.4586102758010979,COMPLETE
37,0.15858666822948375,2022-05-14 01:22:57.167027,2022-05-14 01:26:50.712758,0 days 00:03:53.545731,0.7048071463286779,0.8680740867039731,2.0809557648400935e-07,0.08136440587969668,10.0,3.0,300.0,0.9122274943206977,0.1594600126069161,0.37251079422024963,COMPLETE
65,0.1589874262070521,2022-05-14 03:32:58.719638,2022-05-14 03:37:03.278245,0 days 00:04:04.558607,0.9075772370960272,0.7791665342478905,7.80432322409595e-08,0.0959085458137903,9.0,3.0,470.0,0.07032066263308967,0.4201609554639705,0.46548197109991085,COMPLETE
49,0.15899557690829688,2022-05-14 02:09:46.953136,2022-05-14 02:13:50.381765,0 days 00:04:03.428629,0.8389438828104876,0.41385414238568347,9.89958569783334e-08,0.03160307819493276,10.0,6.0,430.0,0.00650210209784037,0.000810936202120364,0.6004635649841272,COMPLETE
39,0.15997048869323058,2022-05-14 01:30:43.395729,2022-05-14 01:34:40.187668,0 days 00:03:56.791939,0.7146140018677349,0.8782825279001922,6.046370161416755e-07,0.09641753241856783,10.0,4.0,380.0,0.7406027508382673,0.17809220174693913,0.368100371066069,COMPLETE
59,0.160018242201229,2022-05-14 03:07:30.660908,2022-05-14 03:11:42.858035,0 days 00:04:12.197127,0.8770396912213545,0.9977813208614688,1.1200515005231494e-07,0.03399846007177224,8.0,9.0,420.0,0.026594928598455428,0.010820435808283024,0.32857885211580035,COMPLETE
67,0.16089751092497886,2022-05-14 03:41:12.827072,2022-05-14 03:45:11.506952,0 days 00:03:58.679880,0.8008088033198564,0.9551960520258744,0.010372699198053694,0.03951886085150154,7.0,6.0,410.0,0.04275429117881752,0.006572416517858027,0.41816851436215396,COMPLETE
61,0.16099964809254966,2022-05-14 03:16:01.963852,2022-05-14 03:20:17.161948,0 days 00:04:15.198096,0.9531204732485661,0.8222910231763861,1.1662883556602868e-08,0.020664662197885906,9.0,6.0,460.0,1.3763909934120042e-08,0.0001273629703105564,0.39056603225435427,COMPLETE
32,0.16111463580699711,2022-05-14 01:02:59.203478,2022-05-14 01:07:00.355576,0 days 00:04:01.152098,0.46556087405065466,0.7061014921404889,1.8311097208506353e-07,0.026032253265326002,10.0,5.0,330.0,0.001874496316632525,0.0031178261893058043,0.572678414967928,COMPLETE
81,0.16135802578145353,2022-05-14 04:40:18.494084,2022-05-14 04:44:34.100275,0 days 00:04:15.606191,0.5349804449934843,0.6316870370186123,0.1478049576113297,0.01990828207009426,10.0,10.0,440.0,0.00268646682852547,0.007900643963046228,0.9277211739916341,COMPLETE
55,0.16144432364194614,2022-05-14 02:33:21.420322,2022-05-14 02:37:13.061297,0 days 00:03:51.640975,0.9951055761700089,0.9430218608762406,2.146318711103779e-08,0.022099655540442322,8.0,6.0,490.0,0.15620954084519592,0.0745167217106861,0.24500403714011862,COMPLETE
17,0.1615401837427961,2022-05-14 00:05:55.176881,2022-05-14 00:09:51.024014,0 days 00:03:55.847133,0.5935997401658482,0.7886653830371015,3.532780651335936e-05,0.02852958284846502,9.0,2.0,330.0,0.022835568153397504,0.011382746995216388,0.13982439497556587,COMPLETE
50,0.1622725637386497,2022-05-14 02:13:50.381912,2022-05-14 02:17:46.989157,0 days 00:03:56.607245,0.9460375538810257,0.9198629192091948,1.2272960480740598e-06,0.01788413440960129,9.0,8.0,480.0,0.16641436302231766,0.02166010212620418,0.32009807815239416,COMPLETE
60,0.16248654210959038,2022-05-14 03:11:42.858232,2022-05-14 03:16:01.963640,0 days 00:04:19.105408,0.7845153304217699,0.20702977183662724,4.060195334311208e-08,0.056359907860408356,9.0,5.0,500.0,0.1334705809173281,0.08814474518028965,0.48153586422821215,COMPLETE
68,0.16433143490939695,2022-05-14 03:45:11.507107,2022-05-14 03:49:13.868184,0 days 00:04:02.361077,0.8526839998028894,0.3046156130979071,0.6698824142784673,0.029577344540012637,8.0,7.0,450.0,0.2057593523303979,0.08162892965529718,0.3512519966570704,COMPLETE
18,0.1652059664328695,2022-05-14 00:09:51.024148,2022-05-14 00:13:42.271678,0 days 00:03:51.247530,0.6213932263574146,0.7840174426000412,2.288146556189556e-05,0.04345930504265649,6.0,5.0,320.0,0.001289385897836174,1.6660448438536705e-06,0.6594867928655294,COMPLETE
34,0.1653554668550425,2022-05-14 01:10:58.321295,2022-05-14 01:14:54.920064,0 days 00:03:56.598769,0.12740718307755666,0.7399823301677663,2.4311240096564576e-07,0.039003703597012274,10.0,5.0,340.0,0.011493816139572037,0.005579922308400175,0.5903956513576899,COMPLETE
19,0.16548980980283004,2022-05-14 00:13:42.271798,2022-05-14 00:17:29.444466,0 days 00:03:47.172668,0.6337498094687394,0.8213931875070625,1.7946386422370645e-05,0.06402861346825237,6.0,0.0,220.0,9.046098732932551e-05,2.0061734803103926e-06,0.6969574127873471,COMPLETE
9,0.16555033084201481,2022-05-13 22:15:46.894425,2022-05-13 22:18:41.251180,0 days 00:02:54.356755,0.48189499563575455,0.6909340087222745,7.621833128316058e-08,0.02289366180440904,9.0,5.0,320.0,0.002510649754071132,0.0013135227932932504,0.5243499844307858,COMPLETE
13,0.16556548891285486,2022-05-13 23:50:12.054158,2022-05-13 23:54:15.616031,0 days 00:04:03.561873,0.504768343197403,0.5234576352886465,1.8859176406271902e-08,0.018718285212013998,9.0,2.0,420.0,0.01658672867767331,0.055297428698795684,0.10633149452837928,COMPLETE
48,0.1656544932073457,2022-05-14 02:05:47.748539,2022-05-14 02:09:46.953015,0 days 00:03:59.204476,0.7733448745279454,0.9950760118263998,6.363923830779022e-06,0.014219978941669598,9.0,7.0,480.0,0.03180772607516587,0.9512672636807099,0.49205050839761727,COMPLETE
23,0.16600491869181458,2022-05-14 00:28:52.830627,2022-05-14 00:32:39.019827,0 days 00:03:46.189200,0.7803579233583449,0.8127076639150268,1.705500678145675e-05,0.09672137660825181,6.0,1.0,140.0,0.0005937694883951637,5.963145899611995e-06,0.6613150697391672,COMPLETE
22,0.16773409489711918,2022-05-14 00:25:06.945327,2022-05-14 00:28:52.830516,0 days 00:03:45.885189,0.6064195578314192,0.826463752770494,3.048458638967647e-05,0.05271962263361532,6.0,0.0,220.0,2.5693831511264878e-05,2.1331480309742335e-06,0.6661134343573034,COMPLETE
58,0.17387212756496256,2022-05-14 03:03:08.915783,2022-05-14 03:07:30.660708,0 days 00:04:21.744925,0.8155957989362073,0.909622876465739,2.1305867568870434e-08,0.01055924624062171,9.0,6.0,460.0,0.4287390034932806,0.4152672497979728,0.6128646479546982,COMPLETE
4,0.17440912237671244,2022-05-13 22:01:33.454652,2022-05-13 22:04:29.997916,0 days 00:02:56.543264,0.5202965603284473,0.5237301752662772,8.208499183622404e-08,0.013348114306999892,8.0,8.0,460.0,0.1915228881882795,0.00038740988774692525,0.2691123705142442,COMPLETE
24,0.17510804273079333,2022-05-14 00:32:39.019951,2022-05-14 00:36:26.379576,0 days 00:03:47.359625,0.6024185414910309,0.6079835560909175,1.4586671201456964e-05,0.044654511202744156,4.0,1.0,310.0,1.5514678495740074e-06,1.8864165496409275e-05,0.7828484584191351,COMPLETE
25,0.1763249181704716,2022-05-14 00:36:26.379709,2022-05-14 00:40:12.354525,0 days 00:03:45.974816,0.7462639678708302,0.7413266524376558,0.004432131259068806,0.035862656351163466,6.0,0.0,200.0,4.572884167912217e-05,5.170598670950443e-07,0.44278902180284807,COMPLETE
28,0.17777177700833888,2022-05-14 00:47:46.211019,2022-05-14 00:51:33.531787,0 days 00:03:47.320768,0.5736626688755146,0.8826469934139486,9.216311749148007e-06,0.02628208889260889,5.0,4.0,330.0,0.00010413801074819807,1.7248613458895248e-06,0.833156296573687,COMPLETE
27,0.1815946554809967,2022-05-14 00:44:01.529867,2022-05-14 00:47:46.210901,0 days 00:03:44.681034,0.9933289457174521,0.994072019719785,1.7370014144523998e-06,0.061942325388250785,4.0,3.0,160.0,0.044913574622518375,2.897203550236427e-05,0.9920421459968698,COMPLETE
71,0.18505485840374425,2022-05-14 03:57:34.255190,2022-05-14 04:01:46.671381,0 days 00:04:12.416191,0.009095961930956353,0.718902974902794,0.11838357375640851,0.01501790403898769,10.0,7.0,430.0,0.10211489446161252,0.0010031784309251933,0.683059586209273,COMPLETE
8,0.18593591258534678,2022-05-13 22:12:54.712483,2022-05-13 22:15:46.894324,0 days 00:02:52.181841,0.957393311726287,0.38282258782420386,0.0317904883957009,0.012245384899462693,8.0,8.0,440.0,0.007540119268215076,0.00010819158066061796,0.22510224459315642,COMPLETE
1,0.18827759872301278,2022-05-13 21:53:06.743102,2022-05-13 21:55:54.419720,0 days 00:02:47.676618,0.026929125389301256,0.14827071143927795,0.0003629054789058645,0.06410329246670118,5.0,4.0,330.0,0.20770436120065838,0.00045762276635791916,0.3933838485024965,COMPLETE
14,0.18834389214661124,2022-05-13 23:54:15.616168,2022-05-13 23:58:08.353223,0 days 00:03:52.737055,0.38038912287092497,0.7529712194202453,4.016557314494186e-06,0.09173410645431272,9.0,1.0,400.0,0.00017490549977824588,0.01817616639962747,0.019417627067593146,COMPLETE
35,0.19640420898341154,2022-05-14 01:14:54.920239,2022-05-14 01:19:04.140907,0 days 00:04:09.220668,0.5482005506152672,0.9396243230009687,6.224449087613868e-08,0.00732990310872967,10.0,7.0,390.0,0.05468036476434002,0.004850985506797946,0.5811103422929719,COMPLETE
21,0.22367293490194862,2022-05-14 00:21:16.669437,2022-05-14 00:25:06.945132,0 days 00:03:50.275695,0.6072814287383373,0.7659743788288541,6.70263849408015e-05,0.006984039829884176,7.0,6.0,370.0,0.00019218129164582832,5.8456964028117815e-08,0.7770279690265891,COMPLETE
5,0.23320007479929766,2022-05-13 22:04:29.998023,2022-05-13 22:07:13.099117,0 days 00:02:43.101094,0.312134498945979,0.37134239894937715,0.06238630808472132,0.03462152450992556,3.0,9.0,190.0,0.9511800372189799,1.8263752509036663e-07,0.40233082191251757,COMPLETE
31,0.23400095959107106,2022-05-14 00:59:14.291761,2022-05-14 01:02:59.203297,0 days 00:03:44.911536,0.37198402516413287,0.5901708842271547,5.489393335454595e-05,0.01696282942328628,3.0,6.0,280.0,3.135340571485559e-07,3.7161929115566475e-06,0.33168262669806137,COMPLETE
15,0.2376440321333769,2022-05-13 23:58:08.353409,2022-05-14 00:02:01.911069,0 days 00:03:53.557660,0.6604236534766812,0.17252666409263312,1.3886436709724825e-06,0.02412865935077724,9.0,2.0,240.0,0.004804583542529272,0.013816823079650249,0.6541775283169976,COMPLETE
29,0.2894243362297455,2022-05-14 00:51:33.531910,2022-05-14 00:55:27.425861,0 days 00:03:53.893951,0.6946822648720199,0.8071960698521137,8.930258184936761e-07,0.0038669624950408484,8.0,1.0,360.0,0.0024078123656929985,1.1521274285325716e-08,0.4724272782238946,COMPLETE
16,0.3058169258884202,2022-05-14 00:02:01.911193,2022-05-14 00:05:55.176751,0 days 00:03:53.265558,0.27513485704195517,0.5077105162589248,1.1841096863637244e-08,0.004391875042547206,7.0,5.0,410.0,1.0247434873587634e-05,0.701191385163093,0.9392074813396092,COMPLETE
79,0.35770651580226764,2022-05-14 04:31:29.492340,2022-05-14 04:35:56.594615,0 days 00:04:27.102275,0.6666468735163789,0.4804397942513933,0.05805705357573506,0.002075145026179122,10.0,9.0,500.0,0.0010614649068176856,0.0006109484561279391,0.890594459768838,COMPLETE
0,0.40906751280708703,2022-05-13 21:50:18.403173,2022-05-13 21:53:06.742988,0 days 00:02:48.339815,0.6958666506348891,0.8740287379349384,3.6258344374305923e-07,0.0020090808995606056,5.0,4.0,380.0,1.6985226451091192e-06,1.3416163192711647e-08,0.37273457182795766,COMPLETE
80,0.4150839730024118,2022-05-14 04:35:56.594830,2022-05-14 04:40:18.493915,0 days 00:04:21.899085,0.7805204980091778,0.597267129956487,0.3701186888222469,0.0014161286945117305,10.0,10.0,480.0,0.007488424253810417,0.0015065318537889217,0.7461096144084584,COMPLETE
11,0.42177013856159684,2022-05-13 22:21:35.807879,2022-05-13 22:24:19.416042,0 days 00:02:43.608163,0.5269426471227061,0.6127816370271166,1.8947868998074436e-08,0.006893243896137142,8.0,10.0,100.0,0.0009536601803542312,0.06655290507958798,0.7591847461073795,COMPLETE
30,0.46335511546594577,2022-05-14 00:55:27.425989,2022-05-14 00:59:14.291597,0 days 00:03:46.865608,0.6396480369915829,0.9069467412558696,3.1369591737492984e-07,0.002131041302912088,6.0,4.0,240.0,0.0003686697771080664,3.479428461657093e-08,0.7238067761396357,COMPLETE
26,0.49040861825183063,2022-05-14 00:40:12.354664,2022-05-14 00:44:01.529710,0 days 00:03:49.175046,0.41331285352605973,0.04201697243361652,0.0001476894702892298,0.010531001682444831,7.0,2.0,260.0,3.3456088350611856e-06,2.0106629768465774e-07,0.6352721336942708,COMPLETE
2,0.4936672919731652,2022-05-13 21:55:54.419818,2022-05-13 21:58:47.399325,0 days 00:02:52.979507,0.7109587797249839,0.9402215850754978,0.22317823226695307,0.0008007579680862907,7.0,7.0,500.0,1.198391697337355e-07,0.0005490099464508118,0.5424054706508348,COMPLETE
6,0.534509343904996,2022-05-13 22:07:13.099217,2022-05-13 22:10:12.196786,0 days 00:02:59.097569,0.20579223272977376,0.3062368752201263,0.9525711788055703,0.001382772392817623,10.0,6.0,350.0,1.754254679401674e-05,1.0176279463307107e-05,0.28391963680374976,COMPLETE
47,0.5509468712779882,2022-05-14 02:01:54.925456,2022-05-14 02:05:47.748407,0 days 00:03:52.822951,0.9274102142106739,0.8634406086937112,5.628774161284287e-07,0.0005599407361621544,8.0,6.0,450.0,0.07854286026140851,0.03194986720062238,0.5304292573334602,COMPLETE
3,0.5565727643973588,2022-05-13 21:58:47.399429,2022-05-13 22:01:33.454558,0 days 00:02:46.055129,0.8415467345321652,0.8911080200936972,0.0002421580466804899,0.0009542291241784645,4.0,3.0,290.0,0.028403327575442165,7.329805649587458e-05,0.5707431742428131,COMPLETE
7,0.6109010588770981,2022-05-13 22:10:12.196885,2022-05-13 22:12:54.712381,0 days 00:02:42.515496,0.880277780864294,0.6557996473856892,0.0008574940549276285,0.0008095565560556418,5.0,8.0,190.0,1.3045277865273452e-08,0.0015662610735387133,0.8649875864914491,COMPLETE
20,0.6470163840237703,2022-05-14 00:17:29.444596,2022-05-14 00:21:16.669263,0 days 00:03:47.224667,0.8060504586453907,0.9829276105737752,0.002285110963968667,0.000258912100162815,6.0,3.0,280.0,0.10530745555005352,1.1358916643694737e-06,0.1696983937246238,COMPLETE
82,0.6612685362368045,2022-05-14 04:44:34.100424,2022-05-14 04:48:54.589385,0 days 00:04:20.488961,0.63490555674329,0.4967684177757002,0.07046157785939906,0.00012008046373685568,10.0,8.0,460.0,0.017972494124349064,0.00432621291489435,0.8089740802536678,COMPLETE
