iteration,logloss,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
43,0.16054711773212474,2022-04-14 12:40:39.920620,2022-04-14 12:43:38.184617,0 days 00:02:58.263997,0.6405483051725546,0.3941396786499758,1.6155319520445015e-07,0.03727954479684459,8,10,390,9.59409284447212e-06,3.7242875082358445e-06,0.6603594593262545,COMPLETE
41,0.1607895426551045,2022-04-14 12:34:53.071645,2022-04-14 12:37:45.628706,0 days 00:02:52.557061,0.6349025395989806,0.40328233063273755,1.957272964390336e-07,0.034900230936750695,8,8,360,1.091259736937129e-05,2.6059534454055243e-06,0.6732117150889909,COMPLETE
24,0.1634653181900673,2022-04-14 11:47:12.313601,2022-04-14 11:50:00.547007,0 days 00:02:48.233406,0.7599397081413996,0.8748286957634772,6.982458301768066e-07,0.09770816308010014,4,6,310,0.9947355888577407,1.2758730432064572e-06,0.24151617605707554,COMPLETE
44,0.1636740855328957,2022-04-14 12:43:38.184747,2022-04-14 12:46:43.494895,0 days 00:03:05.310148,0.7368325332030021,0.41358500231444506,4.1777662401366804e-08,0.023309385774985567,9,10,390,6.546747272650538e-08,2.2694907831142563e-07,0.6635416537141003,COMPLETE
48,0.16398209304914438,2022-04-14 12:55:45.153649,2022-04-14 12:58:52.492891,0 days 00:03:07.339242,0.891741533042282,0.5440672064279297,2.5056855195070702e-08,0.015451912914765501,9,9,500,8.825029156045095e-07,8.550205454847016e-06,0.9423674000510235,COMPLETE
58,0.16407448860701138,2022-04-14 13:27:22.250384,2022-04-14 13:30:37.237395,0 days 00:03:14.987011,0.790927618193408,0.6050027429706637,1.3919373856424834e-08,0.01567150118928721,10,10,410,0.0011041256572620025,1.2098907748669517e-08,0.9981240271142638,COMPLETE
36,0.1643523712703008,2022-04-14 12:20:45.235678,2022-04-14 12:23:31.841468,0 days 00:02:46.605790,0.6313219525268572,0.34893129901767495,6.8407404433577374e-06,0.06632487765124433,8,3,200,5.910649562864199e-06,3.2229937066401317e-06,0.5369823303452936,COMPLETE
27,0.16588706267640754,2022-04-14 11:55:35.934944,2022-04-14 11:58:22.182469,0 days 00:02:46.247525,0.4586196350039521,0.8983401145583968,1.19666713276403e-06,0.05651607916389685,5,3,290,3.330843717315251e-05,0.0007193517045458647,0.5696470898739503,COMPLETE
31,0.16660031804506814,2022-04-14 12:06:51.061737,2022-04-14 12:09:38.635605,0 days 00:02:47.573868,0.4669942160451199,0.9180765237156033,0.000215196317243885,0.05447559885791542,5,3,290,2.794055245330999e-05,0.004033519090294065,0.7239678842523979,COMPLETE
21,0.16660078368645193,2022-04-14 11:38:38.836063,2022-04-14 11:41:38.529872,0 days 00:02:59.693809,0.546354662850703,0.8625500711336147,1.34640389366021e-06,0.0987136216850635,4,4,230,0.00713553344208612,2.1835200511594623e-05,0.2455107742934744,COMPLETE
28,0.16743753606273054,2022-04-14 11:58:22.182610,2022-04-14 12:01:12.833175,0 days 00:02:50.650565,0.43186520992651956,0.8978025731628466,0.0003472154111988223,0.05048995826280284,5,3,290,2.1013709138512543e-05,0.003305529280284367,0.6004597683211779,COMPLETE
56,0.16789194464884347,2022-04-14 13:20:53.502652,2022-04-14 13:24:09.573248,0 days 00:03:16.070596,0.8229974203546819,0.652448213498263,4.380720517126465e-07,0.012586326599110142,10,9,430,0.00040626764945857674,6.15374218187555e-08,0.9670395656420816,COMPLETE
32,0.1703311098338464,2022-04-14 12:09:38.635718,2022-04-14 12:12:24.043437,0 days 00:02:45.407719,0.48001026957595144,0.8649295253646043,0.00017459872030465738,0.061495129861062675,4,3,280,3.6483175079109064e-05,0.007989203171474047,0.7600603628265822,COMPLETE
15,0.17207234270717767,2022-04-14 11:21:46.589723,2022-04-14 11:24:33.731938,0 days 00:02:47.142215,0.11475262947483056,0.8091450008435778,8.482223703244491e-07,0.09352399216045215,4,4,330,0.018837875328514563,0.0005199902221199065,0.21405898389911865,COMPLETE
18,0.17248968731616238,2022-04-14 11:30:17.770006,2022-04-14 11:33:04.946474,0 days 00:02:47.176468,0.5802375434392396,0.4855910896569658,4.6641734495118075e-07,0.09968043691612383,3,4,250,0.8361617335443924,1.5429684391968459e-06,0.1805214559844853,COMPLETE
29,0.17289593867678332,2022-04-14 12:01:12.833292,2022-04-14 12:04:01.560103,0 days 00:02:48.726811,0.6705071298235219,0.7255821440644894,2.6546546080067043e-05,0.02761477704045882,6,1,300,1.7295652251468024e-07,9.300663639992876e-06,0.683999912211532,COMPLETE
37,0.17342635118701205,2022-04-14 12:23:31.841600,2022-04-14 12:26:17.137344,0 days 00:02:45.295744,0.7266605390231929,0.3371297080212388,6.63413241887851e-06,0.06353252711664371,8,3,130,3.575751805487918e-07,2.9594905795811874e-07,0.5297134925815415,COMPLETE
23,0.17524368820917074,2022-04-14 11:44:25.343970,2022-04-14 11:47:12.313471,0 days 00:02:46.969501,0.5352096542912355,0.6080151941874703,6.918364120971626e-05,0.039786020774733304,5,4,250,0.010998081980954158,1.633192931361385e-05,0.43202327458900125,COMPLETE
25,0.17902853328192378,2022-04-14 11:50:00.547114,2022-04-14 11:52:47.744708,0 days 00:02:47.197594,0.8087340874939482,0.8874262092232967,1.0256564147655479e-08,0.029160943210597607,4,6,360,0.005576855481327835,0.00016419191612079912,0.24333978784657823,COMPLETE
22,0.17970690072172898,2022-04-14 11:41:38.529994,2022-04-14 11:44:25.343862,0 days 00:02:46.813868,0.5720320784794409,0.8021728201047473,6.672958726709242e-06,0.09225857262219955,3,4,170,0.16483004460453454,3.146056617910768e-05,0.21242882597622248,COMPLETE
33,0.18555505896882094,2022-04-14 12:12:24.043560,2022-04-14 12:15:09.073699,0 days 00:02:45.030139,0.3494844601487944,0.7214213632951028,0.0012291031832560926,0.03179089185987528,5,5,240,0.0004354822819369686,6.321257377330365e-05,0.7583658107749901,COMPLETE
35,0.19335560201078358,2022-04-14 12:17:54.935199,2022-04-14 12:20:45.235566,0 days 00:02:50.300367,0.48972234770173195,0.8485320556789289,0.0002173880326715075,0.012878163093512541,5,1,450,4.805988397308939e-05,0.00034107177650989927,0.8192201805965484,COMPLETE
11,0.1965266211373159,2022-04-14 11:10:50.201495,2022-04-14 11:13:34.397336,0 days 00:02:44.195841,0.004502364705703421,0.9993306731542128,7.758997235420738e-07,0.05856076033691983,4,0,230,0.002148677738391084,0.9651684296778912,0.29817583903505473,COMPLETE
10,0.19997162339053356,2022-04-14 11:08:06.599693,2022-04-14 11:10:50.201377,0 days 00:02:43.601684,0.0006694384025080768,0.9530978840340898,1.2654301341454754e-05,0.05680093116297436,4,0,220,0.0012425440179330315,0.44195801285806846,0.28556505626197737,COMPLETE
17,0.2017490899479171,2022-04-14 11:27:26.441447,2022-04-14 11:30:17.769869,0 days 00:02:51.328422,0.3261614249603505,0.8203255998609228,3.161897192727906e-07,0.019820463387198648,4,8,320,0.00011996962831148225,0.0008133540710286661,0.4706676580225056,COMPLETE
12,0.2017577256968175,2022-04-14 11:13:34.397440,2022-04-14 11:16:18.663720,0 days 00:02:44.266280,0.01594512823399985,0.9906563586312833,1.9250660527569206e-06,0.09167083544725708,3,0,190,0.0027860304987267935,0.019921897103154753,0.3497767562478371,COMPLETE
9,0.21564675922325663,2022-04-14 11:05:17.896102,2022-04-14 11:08:06.599594,0 days 00:02:48.703492,0.24373271469095936,0.11874881017322203,0.024426011514826637,0.0415713573472298,7,0,270,1.5844192183347754e-08,0.47687669998645793,0.16435578100779868,COMPLETE
59,0.21724721680745923,2022-04-14 13:30:37.237532,2022-04-14 13:33:57.511738,0 days 00:03:20.274206,0.8646632513260132,0.6806468721308733,0.10965330868421999,0.005140784201324646,10,9,470,0.0022613952452501846,1.2962373867069514e-07,0.8581852358370461,COMPLETE
49,0.21863001591465295,2022-04-14 12:58:52.493011,2022-04-14 13:01:47.650055,0 days 00:02:55.157044,0.9874386182748214,0.47320441516826683,2.6106298723744765e-08,0.0072214753600387364,7,9,450,3.0976132700940773e-06,4.7260962736739645e-05,0.8317278479646829,COMPLETE
20,0.2302460384482739,2022-04-14 11:35:50.533244,2022-04-14 11:38:38.835965,0 days 00:02:48.302721,0.763740591214663,0.5224116647248211,7.43359135604478e-08,0.011561350637427564,6,6,260,0.04622853854360597,1.3093122888537197e-08,0.09522891126801086,COMPLETE
26,0.23715411000253803,2022-04-14 11:52:47.744810,2022-04-14 11:55:35.934836,0 days 00:02:48.190026,0.6784072662092734,0.7518899529042968,8.065279733683004e-08,0.008298510726971258,6,7,310,0.00035146933936290776,5.159812119271837e-07,0.408496286364299,COMPLETE
13,0.28280885940351513,2022-04-14 11:16:18.663818,2022-04-14 11:19:02.837693,0 days 00:02:44.173875,0.024362381398630253,0.9851681547023499,3.2295963364934448e-06,0.02085967585957053,4,3,210,0.014133872844599103,0.9839047463186649,0.33692564709147876,COMPLETE
14,0.29597799038726114,2022-04-14 11:19:02.837795,2022-04-14 11:21:46.589621,0 days 00:02:43.751826,0.4448675404609359,0.7961547143171048,1.3063766478722602e-08,0.016303926498048568,5,2,110,0.0001643180028361201,0.0012824025719453248,0.3366027318647437,COMPLETE
2,0.29994569424824274,2022-04-14 10:45:08.905018,2022-04-14 10:47:58.661113,0 days 00:02:49.756095,0.927430462835861,0.25565636656409196,0.6275893896509519,0.005315019685125783,5,0,480,0.001014639161754093,3.2541127298121693e-06,0.6359383132850673,COMPLETE
34,0.3178465300317071,2022-04-14 12:15:09.073814,2022-04-14 12:17:54.935085,0 days 00:02:45.861271,0.3919448058011358,0.9351655111069676,4.426776749643736e-05,0.004711893602273383,6,2,290,7.697282639029519e-07,0.0025437335100634817,0.6908905671952541,COMPLETE
1,0.3871583802255265,2022-04-14 10:42:10.701515,2022-04-14 10:45:08.904912,0 days 00:02:58.203397,0.4039941464227077,0.11626216779302856,0.0009117471851890669,0.005531838569311495,9,9,500,1.443005768165553e-06,0.008569805557398493,0.04318799096083048,COMPLETE
