iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
62,0.11895622593311603,2022-04-20 02:34:53.442181,2022-04-20 02:36:11.895080,0 days 00:01:18.452899,10.0,230.0,3.4599495743564226e-05,0.08545171989894816,7.0,4.0,0.9424340897200488,COMPLETE
76,0.11899634324558966,2022-04-20 02:53:01.272437,2022-04-20 02:54:24.502104,0 days 00:01:23.229667,10.0,400.0,0.07358540593425483,0.035420828873086105,11.0,3.0,0.9860616180047621,COMPLETE
37,0.11902761883749818,2022-04-20 02:00:16.044689,2022-04-20 02:01:37.292824,0 days 00:01:21.248135,9.0,460.0,0.0004959625935163571,0.054806388550604976,12.0,7.0,0.7883755178696574,COMPLETE
61,0.11903099269619877,2022-04-20 02:33:31.688804,2022-04-20 02:34:53.442050,0 days 00:01:21.753246,10.0,330.0,3.366180094673886e-05,0.09515107358812891,7.0,6.0,0.9287047749621075,COMPLETE
71,0.11905815318400105,2022-04-20 02:46:33.844194,2022-04-20 02:47:53.848579,0 days 00:01:20.004385,10.0,290.0,2.756822888250302e-06,0.07333910258008988,9.0,9.0,0.8249109087439948,COMPLETE
32,0.11909468594937789,2022-04-20 01:53:21.888143,2022-04-20 01:54:44.233365,0 days 00:01:22.345222,9.0,500.0,0.0038970816570881753,0.04007126291443987,13.0,8.0,0.7523336803374371,COMPLETE
42,0.11921687259418617,2022-04-20 02:07:06.390430,2022-04-20 02:08:31.564875,0 days 00:01:25.174445,10.0,460.0,0.0003466744315432108,0.05367051515623963,15.0,5.0,0.763268429813539,COMPLETE
29,0.11951089175555288,2022-04-20 01:49:12.662444,2022-04-20 01:50:33.839123,0 days 00:01:21.176679,9.0,440.0,0.0017285310697420589,0.04268562313066595,14.0,7.0,0.7672520537571619,COMPLETE
30,0.11961388075223922,2022-04-20 01:50:33.839253,2022-04-20 01:51:56.256900,0 days 00:01:22.417647,9.0,500.0,0.0045017988215841406,0.03581926977115538,13.0,8.0,0.749947462890022,COMPLETE
66,0.11969483361582435,2022-04-20 02:40:06.495904,2022-04-20 02:41:24.940925,0 days 00:01:18.445021,10.0,210.0,1.8675929884725955e-05,0.0942561179629466,5.0,4.0,0.8801991942797083,COMPLETE
54,0.11975872675667974,2022-04-20 02:23:51.380749,2022-04-20 02:25:16.472656,0 days 00:01:25.091907,10.0,450.0,0.0005509321570117959,0.06467110811090104,8.0,6.0,0.9476661244925153,COMPLETE
44,0.1199282645771038,2022-04-20 02:09:56.719946,2022-04-20 02:11:22.412131,0 days 00:01:25.692185,10.0,460.0,5.765300185947971e-05,0.046879591311337065,15.0,9.0,0.8477117072724485,COMPLETE
26,0.11993500083038182,2022-04-20 01:45:19.823550,2022-04-20 01:46:36.953684,0 days 00:01:17.130134,7.0,370.0,0.00026245015079018726,0.08395254189776394,14.0,5.0,0.7392684142240339,COMPLETE
34,0.12022513753731529,2022-04-20 01:56:06.884847,2022-04-20 01:57:27.995853,0 days 00:01:21.111006,9.0,440.0,0.017950893138342933,0.03909375851239243,13.0,8.0,0.7228046613288991,COMPLETE
80,0.12045016535145954,2022-04-20 02:58:30.653860,2022-04-20 02:59:49.000153,0 days 00:01:18.346293,8.0,390.0,0.043768419536873326,0.04210168168151265,2.0,2.0,0.8554389882474182,COMPLETE
74,0.12095855356468643,2022-04-20 02:50:23.843249,2022-04-20 02:51:39.715222,0 days 00:01:15.871973,9.0,200.0,2.143742421428505e-05,0.09797055818435366,17.0,8.0,0.7060610417802774,COMPLETE
60,0.12099846181956757,2022-04-20 02:32:07.928918,2022-04-20 02:33:31.688651,0 days 00:01:23.759733,10.0,400.0,2.4831451187597762e-06,0.07113623245370083,5.0,3.0,0.9901585668696241,COMPLETE
63,0.12101380209987188,2022-04-20 02:36:11.895222,2022-04-20 02:37:30.535672,0 days 00:01:18.640450,10.0,210.0,2.912471930015674e-07,0.06239041102969577,8.0,4.0,0.9759920689369971,COMPLETE
56,0.12140007800190193,2022-04-20 02:26:42.639213,2022-04-20 02:28:03.398784,0 days 00:01:20.759571,9.0,420.0,0.00010122245543762712,0.02914536830567742,11.0,5.0,0.8243236457031415,COMPLETE
99,0.12152665289436362,2022-04-20 03:24:17.852014,2022-04-20 03:25:37.056470,0 days 00:01:19.204456,9.0,330.0,0.0032335130426314903,0.033934865978930626,8.0,2.0,0.9247035342466925,COMPLETE
33,0.12156897025613993,2022-04-20 01:54:44.233478,2022-04-20 01:56:06.884732,0 days 00:01:22.651254,9.0,490.0,0.0037037015087334354,0.026019024498373,12.0,11.0,0.7591378101163337,COMPLETE
16,0.12214302179291438,2022-04-20 01:32:35.338792,2022-04-20 01:33:52.184076,0 days 00:01:16.845284,6.0,380.0,0.00011037560719108837,0.0976130575863955,16.0,5.0,0.6341627652596598,COMPLETE
45,0.12222173394595817,2022-04-20 02:11:22.412247,2022-04-20 02:12:46.869380,0 days 00:01:24.457133,10.0,420.0,0.0011258412214812912,0.02295590491975583,12.0,11.0,0.7979321125211826,COMPLETE
53,0.12242497559177382,2022-04-20 02:22:30.295949,2022-04-20 02:23:51.380628,0 days 00:01:21.084679,9.0,430.0,0.0002643170554249989,0.02469828579247924,11.0,7.0,0.8365961781578646,COMPLETE
35,0.1231451331097661,2022-04-20 01:57:27.995965,2022-04-20 01:58:49.394935,0 days 00:01:21.398970,9.0,470.0,0.0012450272299808504,0.019436850785526736,9.0,8.0,0.9086832449452749,COMPLETE
85,0.12316808958247627,2022-04-20 03:05:19.898428,2022-04-20 03:06:37.055064,0 days 00:01:17.156636,7.0,410.0,0.01097542407518326,0.0317284590561708,9.0,3.0,0.9625147989195652,COMPLETE
13,0.12419441735915354,2022-04-20 01:28:48.109027,2022-04-20 01:30:04.111093,0 days 00:01:16.002066,5.0,380.0,5.540587981731859e-06,0.0999521108148692,20.0,2.0,0.618751794838478,COMPLETE
58,0.12447325966325264,2022-04-20 02:29:28.292543,2022-04-20 02:30:47.106906,0 days 00:01:18.814363,9.0,300.0,0.00015969035245181322,0.05491420383698162,12.0,7.0,0.5779535681253121,COMPLETE
81,0.1244775010268738,2022-04-20 02:59:49.000287,2022-04-20 03:01:08.764276,0 days 00:01:19.763989,9.0,360.0,0.009288816568279734,0.02182456093642714,10.0,19.0,0.8875860521990666,COMPLETE
64,0.12450438397054321,2022-04-20 02:37:30.535795,2022-04-20 02:38:47.732524,0 days 00:01:17.196729,9.0,270.0,1.1162426757455677e-05,0.029214170813402714,8.0,5.0,0.957507136044332,COMPLETE
91,0.12457670956241403,2022-04-20 03:13:30.584776,2022-04-20 03:14:45.719231,0 days 00:01:15.134455,4.0,370.0,0.004996911239709058,0.0691797801366079,8.0,2.0,0.9215236462892531,COMPLETE
12,0.12502622136939667,2022-04-20 01:27:31.642886,2022-04-20 01:28:48.108924,0 days 00:01:16.466038,6.0,340.0,1.986483044333358e-05,0.09876053472000985,20.0,2.0,0.5584048011844234,COMPLETE
55,0.12513260597415687,2022-04-20 02:25:16.472775,2022-04-20 02:26:42.639092,0 days 00:01:26.166317,10.0,480.0,0.0008800501757086615,0.013448699088463611,12.0,3.0,0.8795334687514044,COMPLETE
57,0.12541048662569446,2022-04-20 02:28:03.398910,2022-04-20 02:29:28.292423,0 days 00:01:24.893513,10.0,450.0,1.2313145141596564e-05,0.017874121591952948,10.0,11.0,0.6771777655878602,COMPLETE
22,0.12553095680616164,2022-04-20 01:40:17.089632,2022-04-20 01:41:32.662666,0 days 00:01:15.573034,6.0,350.0,3.285312485627785e-05,0.09082803400194303,20.0,3.0,0.5439431123411924,COMPLETE
11,0.12641926238454204,2022-04-20 01:26:15.526776,2022-04-20 01:27:31.642783,0 days 00:01:16.116007,6.0,340.0,2.2128185393814926e-05,0.05477301464779476,20.0,2.0,0.6171408109844505,COMPLETE
77,0.12663791161063492,2022-04-20 02:54:24.502235,2022-04-20 02:55:45.427553,0 days 00:01:20.925318,9.0,430.0,0.02562376970064634,0.014398123614926078,7.0,2.0,0.9970901196048861,COMPLETE
73,0.12750211211520027,2022-04-20 02:49:07.708552,2022-04-20 02:50:23.843077,0 days 00:01:16.134525,8.0,230.0,0.008789628725751562,0.02965794913270657,10.0,5.0,0.9346427762727828,COMPLETE
51,0.1276832815167348,2022-04-20 02:19:50.920933,2022-04-20 02:21:05.279443,0 days 00:01:14.358510,8.0,160.0,7.095367574609104e-05,0.06806817161623667,9.0,9.0,0.5947677036425353,COMPLETE
70,0.12860529090960895,2022-04-20 02:45:14.300337,2022-04-20 02:46:33.844062,0 days 00:01:19.543725,10.0,260.0,0.0002044579479295493,0.01825119589861813,5.0,6.0,0.966205890113642,COMPLETE
72,0.12864058639064227,2022-04-20 02:47:53.848720,2022-04-20 02:49:07.708424,0 days 00:01:13.859704,9.0,100.0,0.0004989704984366258,0.05701277014795443,8.0,7.0,0.8000384184733929,COMPLETE
23,0.12911911033216605,2022-04-20 01:41:32.662781,2022-04-20 01:42:48.820378,0 days 00:01:16.157597,5.0,410.0,3.7504017596732542e-06,0.03489356314989215,19.0,4.0,0.6946314816675431,COMPLETE
1,0.13030318303335628,2022-04-20 01:13:35.866336,2022-04-20 01:14:52.772109,0 days 00:01:16.905773,7.0,320.0,0.00010319216345761852,0.09432659360293029,13.0,8.0,0.4265759337037352,COMPLETE
47,0.13162692831710343,2022-04-20 02:14:11.494283,2022-04-20 02:15:36.890608,0 days 00:01:25.396325,10.0,460.0,5.879543728576362e-05,0.010205965033060758,15.0,17.0,0.6658399936880136,COMPLETE
79,0.13185571344628133,2022-04-20 02:57:08.967411,2022-04-20 02:58:30.653729,0 days 00:01:21.686318,10.0,350.0,0.03611345900254462,0.01045289902849896,11.0,3.0,0.9032533829101301,COMPLETE
25,0.13508052251557798,2022-04-20 01:44:04.692500,2022-04-20 01:45:19.823430,0 days 00:01:15.130930,5.0,280.0,1.0341524318981955e-06,0.04726325512645754,18.0,4.0,0.5193402039052553,COMPLETE
50,0.13547499033912827,2022-04-20 02:18:24.557663,2022-04-20 02:19:50.920817,0 days 00:01:26.363154,10.0,480.0,4.610279722242898e-05,0.006376758707301553,10.0,6.0,0.9982889897700045,COMPLETE
