iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
96,0.1124055308149692,2022-04-20 22:44:16.498079,2022-04-20 22:46:11.233910,0 days 00:01:54.735831,3,0.8183595650027249,0.07489870395947539,3.816798720858926e-06,0.042611191588088515,10,340,1.2591202418818939,380,500,0.7318635934951965,COMPLETE
97,0.11257114529620611,2022-04-20 22:46:11.234049,2022-04-20 22:48:06.943054,0 days 00:01:55.709005,3,0.8218486964987162,1.429421175323198e-06,5.056502891107982e-06,0.04158681320403088,10,320,1.822168241325348,410,500,0.7270021638842792,COMPLETE
90,0.11258323235558047,2022-04-20 22:32:24.757299,2022-04-20 22:34:17.783456,0 days 00:01:53.026157,3,0.7993867075186878,2.63140382006296e-06,1.598385055186364e-05,0.04230836058896702,10,310,1.4027723784651804,370,420,0.7768319980871821,COMPLETE
98,0.1125945916437856,2022-04-20 22:48:06.943222,2022-04-20 22:50:01.593704,0 days 00:01:54.650482,3,0.8134411951700979,5.55024483934453e-07,5.359770182373492e-06,0.0411547971948192,10,320,1.9374849429286114,400,500,0.728335379131361,COMPLETE
88,0.11263726323716224,2022-04-20 22:28:25.788555,2022-04-20 22:30:20.560937,0 days 00:01:54.772382,3,0.7990336804814351,1.5467078246905472e-05,2.3787077635378156e-06,0.039856819425390606,11,270,1.1318855729834922,350,380,0.8460823838551661,COMPLETE
99,0.11267228815300534,2022-04-20 22:50:01.593841,2022-04-20 22:51:55.204896,0 days 00:01:53.611055,3,0.8226548953212409,5.212671440160218e-07,5.0490332142398686e-06,0.04305397674571377,10,320,1.9122449948755542,400,500,0.7292056290358959,COMPLETE
84,0.1127523251150334,2022-04-20 22:20:38.989067,2022-04-20 22:22:34.946300,0 days 00:01:55.957233,4,0.8307542197534088,1.9674251685358967e-05,6.696573678199424e-06,0.036223357205246276,10,340,0.5903416259469674,380,500,0.8148292677546325,COMPLETE
91,0.11282156900191137,2022-04-20 22:34:17.783587,2022-04-20 22:36:10.678364,0 days 00:01:52.894777,3,0.7926436992674022,1.9967561571622536e-06,1.6076602384687084e-05,0.038460446028422586,10,270,1.6582293862882969,370,380,0.748056471322818,COMPLETE
74,0.1129698779361888,2022-04-20 22:03:01.804802,2022-04-20 22:04:43.217620,0 days 00:01:41.412818,4,0.8905000997267917,2.451230489231801e-05,0.0010330180676991452,0.07031077275032697,8,350,0.002350565031425056,350,340,0.8470246481871815,COMPLETE
87,0.11302939364091008,2022-04-20 22:26:32.854952,2022-04-20 22:28:25.788427,0 days 00:01:52.933475,4,0.8061642513407662,4.84450285723859e-06,1.3589886692383117e-05,0.03892630446822855,10,340,1.079984499407145,350,540,0.8466378914245175,COMPLETE
