iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
85,0.16787020637364253,2022-05-14 13:20:38.227922,2022-05-14 13:21:58.212934,0 days 00:01:19.985012,9.0,470.0,0.013042255157367632,0.02671210533774982,15.0,5.0,0.9704298250441135,COMPLETE
94,0.16794336518269196,2022-05-14 14:12:43.157100,2022-05-14 14:14:00.185533,0 days 00:01:17.028433,7.0,490.0,8.191701495600236e-08,0.03956144218152377,15.0,4.0,0.8867582053768346,COMPLETE
75,0.16811530632265576,2022-05-14 13:07:34.195177,2022-05-14 13:08:54.226566,0 days 00:01:20.031389,9.0,450.0,0.0071566686730012985,0.02811540699325187,13.0,13.0,0.864403803245058,COMPLETE
12,0.16846664110710616,2022-05-14 11:23:21.823210,2022-05-14 11:24:34.322022,0 days 00:01:12.498812,8.0,310.0,1.7163657674995523e-06,0.05027735868284826,20.0,16.0,0.8442173902762616,COMPLETE
80,0.16857743546072843,2022-05-14 13:14:08.183782,2022-05-14 13:15:22.968717,0 days 00:01:14.784935,5.0,460.0,0.09407132785144344,0.06941472274333328,13.0,5.0,0.8621461050027085,COMPLETE
44,0.16939129660671665,2022-05-14 12:24:11.261372,2022-05-14 12:25:30.719670,0 days 00:01:19.458298,10.0,330.0,0.025464134105282532,0.030940005137420873,4.0,15.0,0.7990240893023617,COMPLETE
31,0.17041506378745822,2022-05-14 11:47:19.964378,2022-05-14 11:48:33.342969,0 days 00:01:13.378591,9.0,280.0,0.00036064324584231337,0.036848952796717266,5.0,12.0,0.8890426352634504,COMPLETE
46,0.1708355794114973,2022-05-14 12:26:52.056987,2022-05-14 12:28:08.409429,0 days 00:01:16.352442,8.0,360.0,0.005007025898555069,0.04628818557058715,10.0,20.0,0.6565243327558693,COMPLETE
34,0.17084408113039184,2022-05-14 11:51:01.246573,2022-05-14 11:52:15.773377,0 days 00:01:14.526804,10.0,250.0,0.022136539691194265,0.035265261681946096,4.0,9.0,0.7965746896704484,COMPLETE
87,0.17110130702461296,2022-05-14 14:02:28.202381,2022-05-14 14:05:01.676168,0 days 00:02:33.473787,9.0,440.0,0.05868398188752289,0.02126897382647268,13.0,3.0,0.8845584441150832,COMPLETE
1,0.17110914774925742,2022-05-14 11:10:04.933095,2022-05-14 11:11:15.637473,0 days 00:01:10.704378,7.0,200.0,3.2728771969342013e-07,0.0719939249692871,16.0,9.0,0.8629244267350851,COMPLETE
37,0.17125759881390484,2022-05-14 11:54:38.163933,2022-05-14 11:55:54.534000,0 days 00:01:16.370067,10.0,300.0,0.09546431206142186,0.03956791154985725,6.0,6.0,0.6284347246357849,COMPLETE
64,0.17138528476748943,2022-05-14 12:51:20.561383,2022-05-14 12:52:48.852400,0 days 00:01:28.291017,8.0,400.0,0.03699692466075986,0.026679846311793647,12.0,10.0,0.9992924875411514,COMPLETE
51,0.17261420856540757,2022-05-14 12:33:18.151961,2022-05-14 12:34:36.871909,0 days 00:01:18.719948,10.0,310.0,0.012420693744304594,0.05311043260969738,4.0,20.0,0.5266374008316234,COMPLETE
54,0.17262619801589651,2022-05-14 12:37:11.791355,2022-05-14 12:38:29.949835,0 days 00:01:18.158480,9.0,400.0,0.0006596880889295439,0.02886112937478875,3.0,16.0,0.6657769065565289,COMPLETE
24,0.17262796113809753,2022-05-14 11:38:19.756414,2022-05-14 11:39:37.418670,0 days 00:01:17.662256,10.0,350.0,0.002985643375782293,0.024561962225396444,9.0,10.0,0.7269264234185013,COMPLETE
11,0.17541466935251968,2022-05-14 11:22:11.346786,2022-05-14 11:23:21.823116,0 days 00:01:10.476330,8.0,130.0,2.5901619687707147e-06,0.05964213050971598,10.0,11.0,0.9599748397286052,COMPLETE
68,0.17571265919021808,2022-05-14 12:57:19.391097,2022-05-14 12:58:47.151198,0 days 00:01:27.760101,7.0,430.0,0.032380496403387644,0.02135953002939858,11.0,9.0,0.940289163660366,COMPLETE
48,0.17574310633636414,2022-05-14 12:29:29.106837,2022-05-14 12:30:48.776514,0 days 00:01:19.669677,10.0,340.0,5.489858361159056e-05,0.01894354076284674,6.0,11.0,0.7691470076487202,COMPLETE
57,0.17719499503301647,2022-05-14 12:41:12.016025,2022-05-14 12:42:35.653900,0 days 00:01:23.637875,10.0,350.0,0.008102694283404007,0.017793363982469255,17.0,19.0,0.6966305170698038,COMPLETE
50,0.17850662172494938,2022-05-14 12:32:01.098291,2022-05-14 12:33:18.151820,0 days 00:01:17.053529,8.0,460.0,0.0024812932934792373,0.014849911214809877,11.0,18.0,0.7924535017358785,COMPLETE
71,0.17961117517296393,2022-05-14 13:01:51.544339,2022-05-14 13:03:20.993995,0 days 00:01:29.449656,8.0,490.0,0.0878150620302529,0.01212409114105277,17.0,12.0,0.9135714475820759,COMPLETE
15,0.18131378042058013,2022-05-14 11:27:02.739509,2022-05-14 11:28:20.197846,0 days 00:01:17.458337,9.0,490.0,1.019190442424393e-08,0.011629515674147252,20.0,17.0,0.6799669545145205,COMPLETE
30,0.18175724605103827,2022-05-14 11:46:03.054513,2022-05-14 11:47:19.964276,0 days 00:01:16.909763,9.0,470.0,0.010452963932243126,0.011129779950110615,13.0,8.0,0.7104729466427133,COMPLETE
26,0.18504778734013516,2022-05-14 11:40:55.345128,2022-05-14 11:42:15.535417,0 days 00:01:20.190289,10.0,430.0,0.05464212143862427,0.02408278346613394,8.0,2.0,0.4159509764942318,COMPLETE
40,0.1862096066525563,2022-05-14 12:19:00.786184,2022-05-14 12:20:16.800882,0 days 00:01:16.014698,7.0,410.0,0.0010465678280893028,0.05808896281350011,12.0,8.0,0.3925953976577546,COMPLETE
