iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
65,0.15960763650954526,2022-04-15 16:59:19.319282,2022-04-15 17:03:35.131826,0 days 00:04:15.812544,10.0,0.5004879994916742,1.2492731126758744e-06,0.0035823591026464723,0.0218984930501528,9.0,270.0,0.41171096890619985,490.0,240.0,0.5607544885827067,COMPLETE
49,0.15983371422938883,2022-04-15 15:34:43.196550,2022-04-15 15:38:16.000860,0 days 00:03:32.804310,9.0,0.6565740227037842,1.0680554228107944e-05,0.0003780826695725564,0.05136321931058613,12.0,120.0,11.741773340997085,280.0,260.0,0.846871578215087,COMPLETE
70,0.1601758983662804,2022-04-15 17:19:49.042006,2022-04-15 17:23:46.775667,0 days 00:03:57.733661,10.0,0.477936762544619,6.774981085575573e-06,0.040277881893470174,0.028695338330942375,7.0,290.0,0.17866965183747285,500.0,180.0,0.5690525583981961,COMPLETE
97,0.1608930830337919,2022-04-15 19:08:58.938068,2022-04-15 19:13:08.993840,0 days 00:04:10.055772,10.0,0.5407535189106591,0.0001078785628606997,0.0009710433703874247,0.01991821637932744,9.0,200.0,2.0919678765166347,450.0,320.0,0.6019807845670497,COMPLETE
27,0.16097434423903126,2022-04-15 14:06:16.468105,2022-04-15 14:09:53.589951,0 days 00:03:37.121846,6.0,0.7920374042758471,0.0005651778631494294,0.006269550426295989,0.03354791295594238,12.0,150.0,1.7484877265004688,310.0,100.0,0.7501299333609865,COMPLETE
79,0.16126153337619623,2022-04-15 17:56:47.390402,2022-04-15 18:00:24.735206,0 days 00:03:37.344804,10.0,0.48669371388736293,2.186556355827062e-08,0.020241621947017195,0.05558121500441816,8.0,250.0,13.765769195788996,490.0,260.0,0.6130404249933362,COMPLETE
9,0.16141260753515785,2022-04-15 12:56:11.359741,2022-04-15 13:00:36.291968,0 days 00:04:24.932227,10.0,0.7052557311861776,5.072095287614709e-06,0.013865971316716935,0.01705922929610283,11.0,490.0,10.511102983535977,500.0,400.0,0.8279029521469199,COMPLETE
35,0.16158209102193363,2022-04-15 14:39:18.532619,2022-04-15 14:43:40.357387,0 days 00:04:21.824768,9.0,0.5111402786627143,0.00023826251475286817,0.00022724692757624619,0.019526860215520893,12.0,170.0,0.9340750358415724,400.0,460.0,0.8195356524963054,COMPLETE
46,0.16194440906571103,2022-04-15 15:23:28.076299,2022-04-15 15:27:22.578912,0 days 00:03:54.502613,9.0,0.498170404849192,0.000408490414467656,0.00016667456686354665,0.022247644241031903,9.0,100.0,0.7736911324108964,450.0,140.0,0.5980690605854719,COMPLETE
80,0.16224050672715512,2022-04-15 18:00:24.735385,2022-04-15 18:03:54.611804,0 days 00:03:29.876419,9.0,0.5862628916566284,2.431923052705059e-06,0.0023748956767402313,0.03928304583542999,9.0,210.0,3.400376146957191,230.0,160.0,0.5422558710051517,COMPLETE
