iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
61,0.1587900456229489,2022-05-13 22:56:02.105585,2022-05-13 22:58:42.323087,0 days 00:02:40.217502,4.0,0.6885433050887798,6.192350396475363e-08,0.0010681957037788881,0.07385739091414033,11.0,290.0,1.911135948312963,450.0,280.0,0.5693084652111429,COMPLETE
65,0.15882439475121418,2022-05-13 23:07:05.304289,2022-05-13 23:09:45.234984,0 days 00:02:39.930695,3.0,0.7401747277528986,1.0122194827199527e-08,0.0025062517011001685,0.06661075592352506,11.0,290.0,2.63068242698521,500.0,100.0,0.5055193566098573,COMPLETE
58,0.1588717427580455,2022-05-13 22:48:00.054419,2022-05-13 22:50:42.356521,0 days 00:02:42.302102,4.0,0.6693921710688477,4.480971568947231e-08,0.0009852691604689114,0.09557620482196187,11.0,320.0,0.2010931081609224,390.0,400.0,0.5913200274665258,COMPLETE
59,0.15892099254083691,2022-05-13 22:50:42.356690,2022-05-13 22:53:23.365734,0 days 00:02:41.009044,4.0,0.675385068948044,2.530604695294172e-08,0.0010346888700144565,0.09707669993297519,11.0,270.0,0.33442852446545335,450.0,380.0,0.5935146437123902,COMPLETE
57,0.15892432921402208,2022-05-13 22:45:29.209162,2022-05-13 22:48:00.054265,0 days 00:02:30.845103,4.0,0.6760004064037223,2.3868506432029033e-07,0.001201197922800065,0.09255902284815323,11.0,390.0,2.193010798737608,300.0,520.0,0.5892433402038271,COMPLETE
60,0.15913964289576626,2022-05-13 22:53:23.365884,2022-05-13 22:56:02.105411,0 days 00:02:38.739527,3.0,0.719265640651083,2.5142245652275767e-08,0.017909174839215482,0.09800488598747577,12.0,240.0,0.04504276989228456,480.0,360.0,0.591535740362764,COMPLETE
63,0.1592707442628687,2022-05-13 23:01:34.085019,2022-05-13 23:04:23.675536,0 days 00:02:49.590517,4.0,0.7058063843370177,7.848395158807402e-08,0.0007348041200460648,0.024900152131753478,12.0,300.0,1.3473596986292002,410.0,260.0,0.5311287466115159,COMPLETE
92,0.15951299877533304,2022-05-14 02:35:26.189367,2022-05-14 02:37:33.352027,0 days 00:02:07.162660,3.0,0.7028683832054199,1.697635303383696e-08,0.0005595072931915959,0.024287195560953448,12.0,210.0,0.5078543783125682,460.0,160.0,0.617453354547946,COMPLETE
78,0.15967323726908908,2022-05-14 02:06:15.788099,2022-05-14 02:08:29.734229,0 days 00:02:13.946130,3.0,0.6340504784867311,1.193568181154091e-07,0.00010198693737393864,0.019922569277729903,12.0,160.0,1.7051749369046243,500.0,220.0,0.5650361576402763,COMPLETE
86,0.15978915673494493,2022-05-14 02:22:59.113622,2022-05-14 02:24:58.964091,0 days 00:01:59.850469,3.0,0.4301250519434693,2.3999681569635256e-08,5.660351356912709e-05,0.04084094202102638,12.0,190.0,3.813836980296654,440.0,140.0,0.5798556343549082,COMPLETE
32,0.1599729435554543,2022-05-13 21:42:12.838657,2022-05-13 21:44:46.868407,0 days 00:02:34.029750,5.0,0.8219630583591518,2.13498313497513e-06,6.347122245764186e-06,0.04716194056751713,10.0,460.0,4.113617221471847,270.0,780.0,0.9112489404415428,COMPLETE
84,0.16001268015563488,2022-05-14 02:19:00.360029,2022-05-14 02:21:08.891814,0 days 00:02:08.531785,3.0,0.6680167523334029,4.1337943551575296e-08,0.0005467957600001694,0.02159831261345727,12.0,140.0,1.074834251173966,460.0,200.0,0.5393961758214827,COMPLETE
34,0.1600195651430566,2022-05-13 21:47:20.351665,2022-05-13 21:49:52.566622,0 days 00:02:32.214957,5.0,0.6142862547339648,4.612583344186819e-05,9.348107042301312e-06,0.05005065401589947,10.0,420.0,4.832269584525404,270.0,620.0,0.9461139485372644,COMPLETE
45,0.16005879550499208,2022-05-13 22:14:37.412699,2022-05-13 22:17:05.406208,0 days 00:02:27.993509,6.0,0.7285609058127295,0.009174357461816796,8.59060699997504e-07,0.056790905896790166,9.0,420.0,1.2801099375504106,230.0,700.0,0.9035947665608486,COMPLETE
96,0.16008313261792348,2022-05-14 02:44:03.587168,2022-05-14 02:46:16.736446,0 days 00:02:13.149278,3.0,0.7496039721392295,1.7426486177867567e-07,0.000353416633147615,0.018872835535549116,12.0,120.0,1.2125119932153225,490.0,220.0,0.5514148667343877,COMPLETE
42,0.1613226672677326,2022-05-13 22:07:04.556098,2022-05-13 22:09:30.037314,0 days 00:02:25.481216,5.0,0.7581518881676239,0.0002488180956896603,2.408711265032267e-06,0.056587972209958974,10.0,400.0,8.274346051910374,280.0,880.0,0.8799773750773683,COMPLETE
56,0.16138400049884016,2022-05-13 22:42:50.108334,2022-05-13 22:45:29.209013,0 days 00:02:39.100679,4.0,0.622646509925403,6.419771307971116e-07,0.0026018969579758196,0.0287566267893829,10.0,350.0,0.6908225999697721,310.0,640.0,0.6201422635870079,COMPLETE
31,0.16155775030030253,2022-05-13 21:39:46.434159,2022-05-13 21:42:12.838526,0 days 00:02:26.404367,5.0,0.7686980904949402,1.9550774207837458e-05,8.97275697513102e-06,0.061744658055106184,10.0,470.0,8.486222019857859,270.0,940.0,0.8516252542622467,COMPLETE
41,0.16170801278285118,2022-05-13 22:04:41.572738,2022-05-13 22:07:04.555957,0 days 00:02:22.983219,5.0,0.7641647849089014,6.541120591732682e-05,2.60241396756967e-06,0.05453978353766104,10.0,400.0,8.586432412984358,290.0,880.0,0.8207382230606728,COMPLETE
27,0.16173981765182974,2022-05-13 21:29:27.877047,2022-05-13 21:32:02.503785,0 days 00:02:34.626738,5.0,0.7017160857691488,4.085973761384912e-05,1.5869386776007113e-05,0.03949247028770125,10.0,470.0,6.191952661708048,260.0,880.0,0.8118324090207586,COMPLETE
16,0.16275956783605497,2022-05-13 21:01:38.795053,2022-05-13 21:03:56.487796,0 days 00:02:17.692743,4.0,0.8257086518734135,9.258994474627686e-05,9.077399710582554e-08,0.0848754648612233,10.0,350.0,9.342250221378556,290.0,740.0,0.807602496227508,COMPLETE
48,0.16328958438520672,2022-05-13 22:21:57.466191,2022-05-13 22:24:20.546256,0 days 00:02:23.080065,6.0,0.5302999460473429,0.0009191173576081192,1.3475202754195877e-06,0.05664100912887587,7.0,380.0,1.9961883202436432,220.0,720.0,0.8956818790379959,COMPLETE
11,0.16373004208070452,2022-05-13 20:48:40.173625,2022-05-13 20:51:11.277540,0 days 00:02:31.103915,3.0,0.8881097921389658,3.5360204317896687e-06,1.0054078417783078e-08,0.034267973895816095,12.0,490.0,14.359035635877003,370.0,1000.0,0.7633078709139379,COMPLETE
24,0.16391026460538935,2022-05-13 21:21:54.473887,2022-05-13 21:24:16.492955,0 days 00:02:22.019068,5.0,0.7804254989833527,2.192815790726524e-05,1.0664119430477518e-05,0.08576567150086266,10.0,470.0,13.419185103917208,320.0,920.0,0.8526008959038247,COMPLETE
21,0.1641401117794369,2022-05-13 21:14:06.985392,2022-05-13 21:16:22.055082,0 days 00:02:15.069690,3.0,0.827459317062653,1.0402719535561087e-05,1.766069476330994e-08,0.09996806150931124,12.0,440.0,13.563972583513296,340.0,940.0,0.7369906361306414,COMPLETE
10,0.16418574889314214,2022-05-13 20:46:25.941287,2022-05-13 20:48:40.173510,0 days 00:02:14.232223,3.0,0.8196249219878357,4.332804760401762e-06,1.5666993787117207e-08,0.09449952965879507,12.0,440.0,14.123345277199036,360.0,1000.0,0.7366684587536906,COMPLETE
12,0.16419655476339193,2022-05-13 20:51:11.277659,2022-05-13 20:53:27.076092,0 days 00:02:15.798433,3.0,0.8947536422719444,2.735766679369597e-06,1.027603711850237e-08,0.08654703774364834,12.0,410.0,14.49168498431887,370.0,1000.0,0.7649057517378762,COMPLETE
22,0.16419930878411076,2022-05-13 21:16:22.055205,2022-05-13 21:18:56.686341,0 days 00:02:34.631136,3.0,0.7558425433599791,2.7301357392123788e-05,3.889958343697897e-08,0.030714390325918405,11.0,450.0,13.531919671906406,330.0,680.0,0.7915599192300131,COMPLETE
38,0.1649736343886841,2022-05-13 21:57:18.904280,2022-05-13 21:59:40.836300,0 days 00:02:21.932020,6.0,0.6199222751941577,3.6357548574389044e-05,1.1018473392770256e-06,0.047501530680636714,10.0,470.0,8.144221354590533,170.0,620.0,0.915901892040792,COMPLETE
