iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
79,0.18712741393971946,2022-05-14 13:05:33.840058,2022-05-14 13:07:13.442538,0 days 00:01:39.602480,9.0,470.0,0.020726515084771,0.02480994944490156,9.0,4.0,0.40456298368487387,COMPLETE
20,0.18926994187531862,2022-05-14 04:15:19.090972,2022-05-14 04:16:56.419334,0 days 00:01:37.328362,6.0,370.0,2.620921460085809e-07,0.023451440403751987,20.0,10.0,0.5421345967688783,COMPLETE
24,0.19097340484396105,2022-05-14 11:06:09.108906,2022-05-14 11:07:42.124233,0 days 00:01:33.015327,7.0,190.0,3.442908757305182e-05,0.09050816394364727,17.0,8.0,0.37718115906107735,COMPLETE
40,0.1926043793652362,2022-05-14 11:31:37.681727,2022-05-14 11:33:09.600359,0 days 00:01:31.918632,3.0,380.0,3.119670031509542e-05,0.04080655689718936,9.0,14.0,0.5734620349413001,COMPLETE
49,0.1943675029248807,2022-05-14 12:15:23.478231,2022-05-14 12:18:21.815904,0 days 00:02:58.337673,10.0,410.0,2.4823204267265552e-08,0.006876697358917268,15.0,13.0,0.7428675377024341,COMPLETE
13,0.19674029941899873,2022-05-14 04:03:09.977018,2022-05-14 04:04:56.969707,0 days 00:01:46.992689,9.0,280.0,6.885439851195448e-07,0.018068757644541748,20.0,7.0,0.45590835467683005,COMPLETE
88,0.20104879838477258,2022-05-14 13:20:18.592737,2022-05-14 13:21:58.494081,0 days 00:01:39.901344,9.0,480.0,0.057288045801473064,0.06693022357384766,16.0,7.0,0.24601344654961455,COMPLETE
16,0.2028694950514728,2022-05-14 04:08:24.304856,2022-05-14 04:10:08.891398,0 days 00:01:44.586542,8.0,350.0,6.861701903856511e-05,0.007645236847153621,9.0,5.0,0.7908455648934217,COMPLETE
36,0.20463593897699622,2022-05-14 11:25:08.863565,2022-05-14 11:26:49.974204,0 days 00:01:41.110639,10.0,490.0,2.715225870992458e-08,0.004060658325072547,19.0,15.0,0.9434547640161934,COMPLETE
23,0.20666014155107829,2022-05-14 11:04:35.721102,2022-05-14 11:06:09.108798,0 days 00:01:33.387696,8.0,260.0,2.723427837135837e-07,0.0096788396195264,20.0,5.0,0.7189679970633329,COMPLETE
29,0.2091625723878731,2022-05-14 11:13:55.638411,2022-05-14 11:15:27.855090,0 days 00:01:32.216679,8.0,190.0,9.230278397716563e-05,0.015832826814629074,12.0,8.0,0.5246196254178555,COMPLETE
15,0.22282840826832503,2022-05-14 04:06:41.254973,2022-05-14 04:08:24.304749,0 days 00:01:43.049776,6.0,230.0,0.00016418420762312418,0.00982124157501714,17.0,9.0,0.7770155091097362,COMPLETE
26,0.230845343200659,2022-05-14 11:09:17.962133,2022-05-14 11:10:51.121051,0 days 00:01:33.158918,8.0,270.0,4.469407253312479e-06,0.005544845368557086,15.0,6.0,0.8230946067401255,COMPLETE
47,0.2430959971599145,2022-05-14 11:42:51.454761,2022-05-14 11:44:28.423840,0 days 00:01:36.969079,9.0,470.0,1.2634700518399065e-08,0.0024797676488230312,19.0,14.0,0.8017118385522747,COMPLETE
37,0.2814013655867395,2022-05-14 11:26:49.974313,2022-05-14 11:28:26.603683,0 days 00:01:36.629370,9.0,460.0,9.070776713898437e-06,0.0017060765973682388,17.0,16.0,0.849641100176245,COMPLETE
2,0.32623995649792453,2022-05-14 03:44:10.310123,2022-05-14 03:45:56.573807,0 days 00:01:46.263684,10.0,340.0,1.5376204502329584e-05,0.0030677988501515933,12.0,4.0,0.15260857484876952,COMPLETE
9,0.3296158036626322,2022-05-14 03:56:16.133488,2022-05-14 03:57:57.191056,0 days 00:01:41.057568,4.0,390.0,4.476566555325265e-08,0.0029764432281890944,4.0,20.0,0.32860438097278566,COMPLETE
4,0.3534538298863397,2022-05-14 03:47:37.770953,2022-05-14 03:49:23.758670,0 days 00:01:45.987717,5.0,490.0,0.002210123450259324,0.0017182480187412548,7.0,13.0,0.2669936661513717,COMPLETE
17,0.47582073554107474,2022-05-14 04:10:08.891499,2022-05-14 04:11:54.533049,0 days 00:01:45.641550,10.0,240.0,1.3710277314466854e-05,0.0008709677315578791,19.0,10.0,0.9973196376953435,COMPLETE
